idx,lat,long
2056,29.39508333,-90.79798333
2055,30.31084167,-90.83110833
2054,29.05717778,-90.807
2053,29.73169167,-91.68204444
2052,29.48702778,-90.97694444
2051,29.90088889,-90.35798611
2050,30.29018056,-91.10440278
2049,30.28033,-93.43771
2048,30.21283,-93.39891
2047,29.63042222,-90.75941667
2046,30.4297,-90.2069
2045,30.45127,-90.12227
2044,29.82206111,-93.33567222
2043,30.01381111,-90.52003056
2042,29.92572222,-90.62405833
2041,29.55965,-90.35552222
2040,29.58965278,-90.9654
2039,29.390825,-89.67086944
2034,30.02473889,-90.57985556
2033,29.55923056,-90.71361111
2032,30.07725,-93.28666
2031,29.345097,-90.630119
2030,29.15071667,-89.22576389
2029,30.05722222,-89.26777778
2028,27.94692028,-93.06061194
2027,29.79896389,-92.13802222
2026,29.762975,-93.88315
2025,29.54038889,-89.75299167
2024,29.19523889,-90.07403056
2023,30.05980556,-93.65733333
2022,30.40426667,-90.15666944
2021,29.66735,-91.06078333
2020,30.01298056,-90.51791111
2019,30.01528056,-90.52455
2018,29.590525,-90.37130833
2017,29.61916667,-91.08944444
2016,29.48472222,-89.99277778
2015,29.64012222,-90.68600278
2014,29.76155556,-91.7415
2010,29.56325556,-90.54553056
2009,29.50350556,-89.76740556
2008,29.76375278,-93.69635556
2007,30.25561,-90.780971
2006,29.98633,-93.23561
2004,29.77157222,-93.44497778
2003,30.028175,-92.72885833
2002,30.518626,-90.205805
2001,29.290569,-90.995972
2000,29.321614,-91.142017
1999,29.68111111,-91.22527778
1998,30.31322,-91.304701
1997,29.76375278,-93.69633333
1996,29.759275,-93.87603889
1994,29.131389,-90.193899
1993,30.31356,-93.25662
1992,30.5035,-90.4431
1991,30.617361,-91.2720278
1990,29.29056944,-90.99597222
1989,29.41285833,-90.70160194
1988,30.28722222,-90.37972222
1987,30.27255556,-90.81091667
1980,29.39375556,-89.7448
1979,29.391,-90.25147222
1978,30.18281,-90.9223
1976,29.39108,-90.80137
1975,30.150431,-93.335438
1974,30.487148,-90.909627
1973,30.341544,-91.118011
1972,29.94777778,-91.85166667
1971,29.40121667,-89.74400833
1970,29.83694444,-92.97138889
1969,29.28203389,-91.14034806
1968,29.32161389,-91.14201667
1967,29.72453056,-90.72408333
1966,29.21527778,-90.02916667
1965,29.33388889,-90.19694444
1964,29.55049222,-90.63338278
1963,29.77186389,-92.93264167
1962,29.83016667,-92.38786111
1961,30.15447,-89.737152
1960,30.24091,-93.41244
1959,30.259667,-90.702944
1958,29.59640833,-90.39276944
1957,29.378708,-90.622781
1956,29.89527778,-91.75647222
1955,29.7319,-90.1291
1954,29.18487778,-90.497175
1952,29.90344167,-91.18526111
1951,29.89099722,-90.27160556
1949,29.50669444,-89.76866944
1948,29.54674167,-90.16177778
1947,30.05978611,-93.65776667
1946,29.41268889,-90.90118611
1945,29.25789167,-89.353275
1944,29.7725,-91.16444444
1943,29.37222222,-89.55222222
1942,30.167323,-90.911422
1941,30.37472222,-90.53805556
1940,29.76222222,-92.07916667
1938,29.48416667,-89.99305556
1937,30.17419167,-91.00463333
1936,30.38315833,-91.08900556
1934,28.16109167,-93.28032389
1933,29.13138889,-90.19388889
1932,29.65136111,-91.25440833
1931,29.58428056,-90.35908611
1930,29.85913056,-89.971375
1929,27.9987425,-92.37047528
1927,29.25515833,-89.96922222
1926,30.25568333,-90.78102778
1925,30.25567222,-90.78096111
1924,29.23130833,-89.389925
1923,29.69888889,-90.30525
1922,30.02257778,-90.40320833
1921,29.56388889,-90.64722222
1920,30.24896944,-90.77346111
1919,30.26450556,-90.99495833
1918,30.00805556,-90.77194444
1917,29.77186,-92.93264
1916,29.82476389,-91.81334167
1915,29.43074722,-90.62877778
1914,29.20553889,-89.03719444
1913,29.74545278,-91.73344722
1908,29.66203889,-90.60241389
1907,29.55138889,-91.39
1906,29.72182778,-91.85897222
1905,30.05956111,-93.65705278
1904,30.05422778,-93.70272222
1903,29.85083333,-92.37388889
1902,29.56256944,-90.74639167
1901,29.67284722,-91.01126389
1900,29.70586111,-91.21747222
1899,30.21470278,-89.80408611
1898,29.22579,-90.0119
1897,28.93619,-89.33462
1896,29.61924167,-90.96685556
1895,29.97056389,-90.83031389
1894,30.16194444,-93.60305556
1893,29.19531389,-91.10465556
1892,29.69561111,-91.09778056
1891,29.20971944,-90.05381667
1888,30.37240278,-90.53532778
1887,29.99472,-91.44444
1886,30.27305556,-90.76555556
1885,30.33722222,-90.85638889
1884,29.99682,-90.835628
1883,29.39959444,-90.99423056
1882,29.76222222,-92.07916667
1881,29.46063056,-90.56253333
1877,29.225,-89.39602778
1876,29.55138889,-91.39
1875,30.21700833,-89.8163
1874,30.46782222,-90.91753889
1873,30.12869,-93.312970000000007
1872,29.98633,-93.23561
1871,29.67226111,-91.17721944
1870,29.69922222,-90.30613333
1869,30.03096389,-93.430125
1868,30.21791111,-89.70321389
1867,30.41212,-90.1403
1866,30.44123,-90.11602
1865,30.429825,-90.102778
1864,30.282922,-91.155369
1863,29.7721,-91.17125556
1862,29.78225,-90.52188611
1861,29.83120556,-89.96018056
1860,29.27472222,-89.25694444
1859,30.13837222,-89.75691667
1858,29.362925,-89.56681667
1857,29.27774444,-89.25246389
1856,30.16951333,-90.80441111
1855,29.89908333,-91.20705556
1854,29.65138889,-91.03166667
1853,30.55096,-90.52837
1852,30.21185,-93.37824444
1851,30.28423056,-93.40554444
1850,30.19535,-93.25707222
1849,29.92695,-89.959472
1848,29.0903,-90.45425
1847,30.09475,-90.46963889
1846,29.7721,-91.17125556
1843,29.96068889,-90.92144722
1842,29.66166667,-90.11472222
1841,29.77164722,-91.43451667
1840,29.95641389,-90.43648333
1839,29.38774444,-90.62434444
1838,30.33913,-93.193425
1837,29.07871667,-89.24624722
1836,29.41555556,-90.78888889
1835,29.56940278,-90.69545556
1834,29.63068889,-90.93011389
1833,30.3387,-90.88368
1832,30.321042,-91.020872
1831,30.323369,-91.018111
1830,30.004511,-90.464125
1829,29.40916667,-90.77944444
1828,29.85279167,-90.0628
1825,30.05043694,-90.74558889
1824,29.14572778,-90.222025
1823,30.187,-93.599
1822,29.931469,-90.142864
1821,29.77645278,-89.78143889
1820,30.76556,-90.49381
1819,30.00451111,-90.464125
1818,30.18694,-93.19055
1817,30.50602778,-90.94936111
1816,29.42027778,-90.78194444
1815,30.176989,-93.215819
1814,29.51044444,-90.588
1813,29.59813889,-90.72952778
1811,29.14303056,-90.89481944
1810,29.12674167,-90.87953611
1809,30.01088333,-91.13571944
1808,30.36936389,-91.02669722
1807,29.827511,-89.67236
1806,29.65537778,-92.35648333
1805,29.39045,-90.27771667
1804,29.951969,-90.229142
1803,29.98056,-90.40361
1802,29.623783,-92.382477
1801,29.18902222,-89.53005833
1800,29.19972778,-90.475
1799,29.21266,-90.4892
1798,29.81566389,-91.54818889
1797,29.47923889,-90.62274167
1796,29.77469444,-92.67347222
1795,29.77652222,-93.34765
1794,30.132679,-90.921403
1793,29.64329167,-90.23106944
1792,30.36388889,-90.09138889
1791,30.4444,-90.07833
1790,30.25533333,-90.78061111
1787,29.63416667,-90.1775
1786,30.371825,-90.53552778
1785,29.37730556,-90.62313889
1784,29.5586,-91.50403056
1783,29.55777778,-90.71111111
1782,30.60027778,-90.88361111
1781,29.33929722,-91.02629167
1780,29.850169,-89.682011
1779,29.485,-89.9925
1778,29.90919722,-91.21968611
1777,29.52471944,-89.71833333
1776,29.72253056,-91.29417778
1775,30.01746111,-90.53541944
1774,29.91666667,-90.88638889
1772,30.04027778,-90.23777778
1771,29.69683889,-91.09325833
1770,30.31832778,-90.944625
1769,28.42933583,-91.95735556
1768,30.39254167,-91.05853056
1767,30.21503889,-91.03244167
1766,29.30144,-89.936
1764,30.30225556,-90.82575
1763,30.531608,-90.434811
1762,30.997817,-91.79159
1761,29.387,-90.62214722
1760,29.82111111,-92.13805556
1759,29.46360556,-90.75074722
1758,30.37833333,-90.16305556
1757,29.88888889,-91.31805556
1756,29.94456111,-90.34502778
1755,29.84846389,-91.62271944
1752,29.72027778,-91.86393056
1751,29.74687222,-92.32943333
1750,30.02697778,-89.42578333
1749,29.25018,-89.34542
1748,30.03952778,-93.732625
1747,29.8781,-90.88581944
1746,29.91828056,-90.066725
1745,30.413733,-90.124557
1744,30.4567,-93.44184
1743,29.651389000000002,-91.031667
1742,30.956102,-91.648468
1741,30.40034833,-91.0966675
1740,30.13889,-90.94292
1739,29.86972222,-90.59527778
1738,29.94155278,-91.81216667
1737,29.3,-89.935
1736,30.37472222,-90.5375
1735,30.09538889,-93.35945
1734,30.06168333,-93.35394444
1730,30.280475,-90.73554722
1729,30.12138889,-89.76305556
1728,29.69321667,-91.2722
1727,29.627868,-89.931298
1726,29.9995,-90.83461111
1725,30.259722,-90.696944
1724,30.541507,-91.024026
1723,30.00934444,-90.74623611
1722,29.46888333,-90.31324444
1721,29.77583333,-93.33805556
1720,29.810834,-92.313052
1719,30.13972222,-90.774025
1718,30.08717778,-90.51529444
1717,29.80796944,-90.85947778
1716,30.10638889,-90.42388889
1715,29.20861111,-90.05472222
1714,29.82866944,-89.67444444
1713,29.30934167,-89.53321111
1712,30.21503889,-91.03244167
1711,29.65111111,-91.12305556
1710,30.3666147,-90.2819096
1709,30.236389,-90.753889
1708,30.23972222,-91.12520833
1707,29.556667,-90.690889
1706,29.33111111,-89.76111111
1705,29.65779722,-91.24775278
1704,29.39784722,-90.79611667
1703,30.00293611,-90.674775
1702,29.35361111,-89.53555556
1697,30.03138889,-90.84
1696,30.05537222,-91.36381667
1695,30.05950833,-93.59400833
1694,29.93012222,-90.40748611
1693,30.259167,-90.686389
1691,29.81921667,-93.03551111
1690,29.24583333,-89.345
1689,29.99472222,-91.44444444
1688,29.42308333,-91.04591667
1687,29.35885,-90.25187222
1686,29.57781111,-90.60658889
1685,29.85327778,-91.98036111
1684,29.71835,-91.19130556
1683,29.24722222,-90.20694444
1682,30.27661111,-90.90824444
1681,29.8952,-92.1197
1680,32.622691,-93.668225
1679,29.995417,-90.793294
1678,29.91084,-90.087184
1677,29.68699,-89.97098
1676,29.54562222,-91.45595
1675,29.7721,-91.17125556
1674,29.24722222,-90.20694444
1673,30.01116389,-93.21880556
1672,29.93480556,-90.71394722
1671,29.54080833,-90.39847778
1670,29.25308056,-91.06369722
1669,29.56111111,-89.79388889
1668,29.04164722,-89.26802222
1667,29.79439722,-93.59072222
1666,29.9844,-93.3408
1665,30.041,-89.044
1664,29.70756667,-90.10628056
1663,30.05958333,-93.68783333
1662,30.1411917,-90.8570389
1661,29.826419,-92.871411
1660,29.315541670000002,-90.70773889
1659,28.936125,-89.32711667
1658,30.30385,-89.78096
1657,30.295277,-91.061111
1656,29.22591,-90.01203
1655,30.46905,-90.06479
1654,29.20691667,-88.94280556
1653,29.62138889,-90.68916667
1652,29.624625,-89.93811667
1645,29.76171111,-90.63934722
1644,29.52555556,-89.75277778
1643,29.26761111,-90.21975
1642,30.1568,-93.3297
1641,29.69115,-91.09875278
1640,30.08638889,-90.55138889
1639,29.99240833,-90.83392222
1638,29.93235278,-93.07646667
1637,29.87748056,-93.10374167
1635,30.43249,-90.19993
1634,30.42276667,-90.11021667
1633,30.05169444,-90.64286111
1632,29.61824167,-91.15884444
1631,30.09285833,-90.71117222
1627,29.55525556,-90.70666944
1626,30.15988611,-90.73055556
1625,30.01505556,-91.14067778
1624,29.79975,-91.31616667
1623,29.77681111,-93.00851389
1622,28.53606917,-92.32664722
1621,29.612015,-90.491
1620,29.2242,-90.0452
1619,30.42833306,-91.01500222
1618,30.537814,-91.912553
1617,30.311651,-93.179035
1616,29.54644722,-91.45942778
1615,30.0006,-93.06143333
1614,30.2777,-90.80139722
1613,30.28741111,-90.39361667
1611,29.45197222,-89.70586944
1610,29.331944,-90.716111
1609,29.10792,-89.304722
1608,30.365,-91.1367
1607,29.79883,-91.31992
1606,30.06666667,-90.87638889
1605,29.735736,-91.800214
1604,29.56738056,-90.10021944
1603,30.210225,-89.79411944
1602,29.09436111,-89.30686111
1601,29.57105833,-90.3816
1600,30.24687222,-93.23350556
1599,29.95866667,-91.30347222
1596,30.32944444,-90.84638889
1595,29.40894444,-90.78694444
1594,29.60583333,-90.34
1593,30.36636111,-90.10175278
1592,30.23335611,-89.85493889
1591,30.4338,-90.0346
1590,30.33551,-93.20353
1589,30.03028,-92.73944
1588,29.716186,-91.188425
1587,29.81424,-91.54609
1586,30.34894167,-90.06151389
1585,29.728775,-89.92285
1584,29.79924167,-89.78655278
1583,30.2903,-89.74235278
1582,29.71618611,-91.188425
1580,30.08073056,-89.73179167
1579,30.4122,-90.14029444
1578,29.91224722,-91.98543056
1577,29.47693056,-90.12059167
1576,29.64869444,-92.37241667
1575,30.226798,-90.738661
1574,29.386778,-90.323111
1573,30.5766,-90.89389
1572,30.06722,-90.88837
1571,30.18622222,-91.01363889
1570,29.597222,-92.293055
1569,29.21166667,-90.04333333
1568,28.42119444,-90.60648889
1567,30.42006,-90.114708
1566,30.28174167,-90.94913889
1565,29.83361,-90.80222
1556,29.669675,-90.10701944
1555,29.83694444,-92.97138889
1554,29.56977222,-90.27453611
1553,29.83928056,-92.85481389
1552,30.05473889,-90.58031389
1551,29.98553611,-93.34035278
1550,29.87863889,-89.76461111
1549,30.028175,-92.72885833
1548,29.94875,-91.29780556
1547,29.973611,-90.399444
1546,29.98393889,-93.34108611
1545,29.70944444,-90.11055556
1544,29.73205278,-89.91918889
1542,29.865,-90.45583
1541,29.6310333,-89.2049333
1540,29.63103333,-90.79506667
1539,29.50445556,-90.75245833
1538,30.57255278,-90.95123611
1534,29.302525,-91.03975278
1533,29.25821111,-89.972975
1531,29.464889,-90.589194
1530,30.57255278,-90.95123611
1529,27.94662194,-93.20177417
1528,30.51194,-91.41889
1527,30.355867,-93.214028
1526,29.63103333,-90.79506667
1525,29.95866667,-91.30347222
1524,29.2625,-89.35333333
1523,29.22443056,-90.04379167
1522,29.85019444,-89.68211111
1516,30.28694444,-90.37972222
1515,30.03027778,-92.73944444
1514,29.79144444,-93.44113889
1513,30.29209444,-89.82538056
1512,29.347639,-89.867111
1511,29.290528,-90.648422
1510,30.24526111,-90.94703611
1509,29.98443889,-93.34066667
1508,29.9988,-90.2772
1507,29.98553611,-93.34035278
1506,29.60824167,-90.35815556
1505,29.57277778,-90.71138889
1504,29.43366667,-90.75561111
1503,29.47290556,-90.26096667
1502,29.53261111,-89.88619444
1501,29.64638889,-89.88416667
1500,29.68111111,-91.22527778
1499,29.82368333,-91.82045833
1498,29.64094444,-91.11592222
1497,29.50591111,-90.66903333
1496,29.82616944,-91.81746389
1495,30.105639,-93.298333
1494,29.34731389,-89.867075
1492,29.99948056,-90.39212222
1491,30.507597,-90.9791805
1490,29.72983,-90.12575
1489,30.44585556,-90.05197278
1488,29.66722222,-89.96388889
1487,29.73699167,-89.91327222
1486,29.45413889,-89.38747222
1485,29.83997222,-92.03058333
1483,29.50293333,-90.59202778
1482,29.75433333,-93.74241667
1481,29.22247222,-91.17894444
1480,30.29093333,-90.91768917
1479,30.46936944,-90.91608056
1478,30.39102778,-91.00398611
1477,30.259197,-90.6848
1476,30.259897,-90.706997
1475,30.367555,-91.140737
1474,29.82638889,-91.53611111
1473,29.82638889,-91.53611111
1472,29.82638889,-91.53611111
1471,29.54844444,-89.69005556
1470,30.01375,-91.1475
1469,29.79883333,-91.31991667
1468,29.68292222,-90.18263889
1467,29.83888889,-89.95083333
1466,29.71565278,-90.8776
1465,29.72426389,-90.86213611
1464,30.652218,-90.49681
1463,29.44675,-89.61207778
1462,29.45015278,-89.70092778
1461,29.75244972,-92.20646944
1460,30.42083333,-90.48
1459,29.87145278,-91.99025556
1458,30.40722222,-90.43166667
1455,29.953775,-90.485575
1454,29.51323056,-89.76404444
1453,30.0386,-93.330325
1452,30.10893611,-90.42407778
1451,30.315714,-93.204033
1450,30.12769444,-90.92627778
1449,29.826758,-90.769511
1448,29.931469,-90.142864
1447,29.46590278,-90.53865833
1446,30.05644722,-93.62693056
1445,29.78611111,-93.06944444
1444,29.86359722,-90.41017222
1442,29.82688333,-90.76847222
1441,29.76803889,-93.64546667
1440,30.09346944,-93.32924444
1439,29.68699,-89.97098
1438,30.02806,-90.61194
1437,30.4645,-90.09387
1436,29.90508,-90.111
1435,30.004931,-90.091244
1434,30.34111111,-91.08638889
1433,29.863425,-91.182389
1432,30.691293,-90.54686
1431,29.83916667,-93.32777778
1430,30.05058333,-90.47686667
1429,30.460461,-90.9508805
1428,30.509793,-90.156512
1427,30.05891944,-90.97511111
1426,30.12023611,-90.88924444
1425,29.952416,-90.6917167
1424,29.971,-90.2448
1423,29.97935556,-90.32798889
1422,30.00020833,-90.39297222
1421,29.72983333,-90.12575
1420,30.34952778,-90.27263889
1419,29.24335,-89.98578
1418,30.06530556,-90.85969444
1417,30.419136,-91.196977
1416,29.2422,-93.1951
1415,29.358333,-90.729167
1414,28.60341806,-91.88713583
1413,30.058302780000002,-90.54521111
1412,29.67888889,-89.96638889
1411,31.008222,-91.629444
1410,30.1225,-93.2825
1409,31.28141111,-92.64480278
1408,29.291933,-90.648567
1407,29.13697222,-93.53394444
1406,30.134067,-92.008214
1405,30.2107,-93.2409
1404,30.03333056,-90.06441111
1403,30.41778333,-90.380775
1402,30.06691111,-93.28660556
1401,30.46917,-90.19306
1400,30.0066,-90.28027
1399,29.73205278,-89.91918333
1398,29.6578,-90.0097
1397,30.80275,-92.04766
1396,30.12023611,-90.88924444
1395,31.01973333,-91.13277778
1394,29.83872222,-89.68794444
1393,29.77594167,-93.34781944
1386,29.26352222,-89.95980556
1385,29.39988056,-90.34780278
1384,30.216475,-91.07027778
1383,30.00353333,-90.02711944
1382,29.65788333,-90.00975278
1381,30.02968056,-90.11915278
1380,29.34416667,-90.72833333
1379,29.87527778,-91.93833333
1378,30.04023611,-91.04970556
1377,29.82206111,-93.33567222
1376,30.0674,-93.3475
1375,29.95224167,-90.69171667
1373,30.10563889,-93.29833333
1372,29.73863611,-90.66131944
1371,29.687778,-91.25
1370,30.11022222,-90.42425
1369,29.75386944,-91.72880278
1368,29.23806111,-90.44982778
1367,29.97280278,-90.29622778
1366,30.485201,-90.205927
1365,30.279175,-91.252822
1364,30.279253,-91.252472
1363,29.74864444,-91.23975278
1362,29.75627778,-90.12922222
1361,29.98375,-93.34103889
1360,30.23666667,-90.755
1359,29.622575,-90.49955833
1358,29.8069,-93.33055833
1357,30.29804,-93.30662
1356,29.83047222,-93.45275
1355,30.51145833,-90.87766389
1354,30.30762,-89.89145
1353,29.92302,-90.14392
1352,30.4993,-90.14702
1348,30.19153333,-89.761575
1347,29.05441944,-89.30778333
1346,29.67333333,-91.09972222
1345,30.172708,-90.787775
1344,29.9925,-90.44333333
1343,30.282,-89.839675
1342,30.44357,-90.11831
1341,29.35133333,-90.62666667
1340,30.25951556,-90.82944083
1339,30.24091,-93.41244
1338,30.1555686,-93.260899
1337,29.899,-90.33116667
1336,30.00660278,-90.28027222
1335,29.64955278,-92.41073056
1334,29.37975556,-90.62267222
1333,29.836675,-91.13469444
1332,30.121,-93.289
1331,29.74457222,-90.61448889
1324,30.29176389,-89.70092778
1323,29.59722222,-92.29305556
1322,28.66090722,-89.15755028
1321,30.31813056,-90.83457778
1320,30.435405,-91.191079
1319,30.507538,-91.472002
1318,31.074301,-91.883107999999993
1312,30.24706944,-89.80056667
1311,29.68916667,-91.37861111
1310,29.88999444,-90.38833056
1309,30.574058,-91.193675
1308,29.37325,-90.71852778
1307,29.47764,-91.27153
1306,30.24091,-93.41244
1305,30.11975,-93.28256111
1304,30.422391,-91.195913
1303,29.89099722,-90.27160556
1302,29.64350833,-90.54879722
1301,29.70685,-89.98658
1300,32.54283056,-92.513325
1299,29.50611111,-90.32972222
1298,29.725,-91.08333333
1297,30.27333889,-89.78831667
1296,29.87444444,-91.14972222
1295,29.91080556,-91.81413889
1294,29.71243333,-92.44007222
1293,29.31049167,-89.34918889
1292,29.71243333,-92.44007222
1291,30.25066,-92.37421
1290,30.18666667,-91.01388889
1289,29.56757222,-91.02618056
1288,29.32,-89.51288889
1287,30.085994,-90.532747
1286,29.26305556,-90.65305556
1283,30.03805556,-93.73366667
1282,29.35133333,-90.62666667
1281,29.80940278,-89.82215
1280,29.68027778,-91.19888889
1279,29.89333333,-91.68222222
1278,29.17375278,-90.13834444
1277,29.77722222,-93.40388889
1276,30.47833,-90.932453
1275,29.278175,-90.227575
1274,30.225344,-93.339307
1273,29.86166667,-91.19833333
1272,29.64757778,-90.70925556
1271,30.25511389,-90.78416111
1270,30.255325,-90.7845
1269,29.21944444,-91.02333333
1268,29.2375,-90.19777778
1267,29.94466389,-91.942225
1266,29.72138889,-91.86027778
1265,29.6855,-91.1502
1264,31.01973333,-91.13277778
1263,30.15204722,-93.567858330000007
1262,29.889994,-90.388331
1261,29.31049,-89.34919
1260,30.50797,-90.20092
1259,30.266075,-93.26375
1258,30.063139,-90.849238
1257,29.60168056,-90.36053611
1256,29.83472222,-90.47583333
1255,29.83472222,-90.47583333
1254,30.28184167,-90.73542083
1253,28.17025861,-93.29102583
1252,28.42446167,-92.66220389
1251,29.7375,-93.09805556
1246,29.60824167,-90.35815556
1245,29.90855556,-91.18438889
1244,29.83061389,-91.14659167
1243,30.24527778,-89.795
1242,30.645597,-91.296347
1241,30.242645,-93.327533
1240,30.2214,-93.3179
1239,29.890475,-90.35728333
1238,29.46488889,-90.58919444
1237,30.28283333,-90.73605556
1236,29.47825833,-90.74919444
1234,30.05527778,-93.28638889
1233,29.86496389,-90.45523333
1232,29.61675,-90.71035833
1231,29.44197222,-89.98325
1230,29.20071611,-90.65455056
1229,30.12023611,-90.88924444
1228,29.23441667,-90.38813889
1227,30.037248,-90.613245
1226,30.18166667,-89.72194444
1225,30.503087,-90.814054
1224,29.58743056,-90.897975
1223,30.047222,-90.511278
1222,30.46892778,-90.91803889
1221,30.19689,-90.948533
1220,29.25308056,-91.06369722
1219,28.96427778,-89.402425
1218,29.59141944,-90.91670278
1217,29.66430556,-90.10897222
1216,29.54944444,-90.59027778
1215,29.82583333,-90.06722222
1214,30.34416667,-90.27527778
1213,30.201727,-93.246149
1212,29.76928056,-90.08165278
1205,30.27825,-90.7848
1204,29.67138889,-91.17722222
1203,29.91676111,-91.23477778
1202,30.3338888,-91.2219444
1201,29.902489,-90.352642
1200,30.21970833,-89.82221111
1199,27.94715,-90.99644
1198,29.99090833,-91.33623056
1197,28.95418556,-89.63348389
1196,28.81975306,-89.79209417
1195,29.99909722,-90.05128889
1192,30.05083333,-93.45833333
1191,30.439634,-90.115171
1190,30.464978,-90.100038
1189,29.925278,-89.945833
1188,30.05142,-90.55281
1187,30.2107,-93.2409
1185,29.83853889,-92.30700278
1184,29.90145833,-93.23023889
1183,29.377306,-90.623139
1177,30.21938889,-89.75822222
1176,28.56245,-89.852644
1175,29.57827778,-90.04286111
1174,30.184137,-89.756599
1173,30.40210833,-91.21608056
1172,28.16041056,-89.94884111
1171,30.4695,-90.9187
1170,30.45833,-90.09787
1169,29.53333333,-89.27194444
1168,30.25565,-90.82944167
1167,29.89592222,-91.20751389
1166,29.70752778,-90.57185
1165,30.654693,-91.408778
1164,30.475663,-90.407633
1163,29.30527778,-90.69861111
1162,29.84917222,-93.38361111
1161,29.63252778,-92.26986111
1160,30.20991944,-89.77313889
1158,29.48446389,-90.86994444
1156,29.51287778,-89.76438333
1155,29.64320278,-91.10017222
1154,29.57861111,-89.10833333
1153,29.57619444,-89.11536111
1152,29.92527778,-89.94583333
1151,30.2157,-89.80633056
1150,29.78338056,-91.16544444
1149,29.9367,-90.1431
1148,29.7567,-89.417
1147,30.4348,-90.0904
1146,29.971722,-89.990767
1145,30.30028,-89.78017
1144,30.01578611,-90.72983889
1143,29.98056,-90.40361
1142,29.73863611,-90.66131944
1141,30.311151,-90.932067
1140,29.95595,-91.85083889
1139,29.95118611,-90.90781111
1138,29.41374444,-91.76079722
1137,29.82972222,-93.46027778
1136,29.901458,-93.230238
1133,29.94027778,-90.48138889
1132,30.02138889,-89.41666667
1131,29.8078,-89.8071
1130,30.228,-93.0896
1129,30.1729,-93.0636
1128,29.90248889,-90.35264167
1127,29.89138889,-90.27222222
1126,29.513,-90.95016389
1125,29.85883889,-90.77458611
1124,29.79149444,-89.39102778
1123,30.33730556,-90.85526111
1122,29.57835555,-90.50289167
1120,29.728775,-89.92285
1119,29.79924167,-89.78655278
1118,30.2903,-89.74235278
1117,29.40738889,-89.79619444
1116,29.65386389,-91.25547222
1115,29.94231,-90.22695
1114,29.5625,-90.18055556
1113,29.66722222,-89.96388889
1112,30.24091,-93.41244
1111,29.25119167,-90.68660278
1104,29.35064722,-89.53951111
1103,30.23161111,-90.66747222
1102,30.5139,-91.2083
1101,30.50111,-91.25949
1100,29.787236,-90.030975
1099,30.29914,-93.22088
1098,30.17666667,-91.00694444
1097,29.57694444,-90.89916667
1095,30.21938889,-89.75822778
1094,29.43333333,-90.37083333
1091,30.581608,-91.216816
1090,29.941111,-93.027222
1089,30.164528,-93.291781
1088,29.4379948,-91.416632
